,token,score,match
8223,favorecer,71,florence
8224,bendemos,77,bedos
8225,bailo,100,bailo
8226,intelijentes,67,lucientes
8227,remataron,71,escatron
8228,1604,0,dessi
8229,pagueis,83,pages
8230,Otrosy,73,troya
8231,aplique,80,saliquet
8232,desima,77,ledesma
8233,fagardo,86,fajardo
8234,solía,100,sola
8235,alquiteto,71,quintero
8236,inumerata,71,liberata
8237,nuDos,80,nidos
8238,bierro,83,berrio
8239,alindados,75,galindo
8240,veynticuatro.2,60,veytia
8241,jure,89,jufre
8242,Concha,100,concha
8243,concertamos,74,conteras
8244,anbores,83,bores
8245,guarnesca,75,aguesca
8246,PINTURAS,75,porturas
8247,Agora,80,agraz
8248,Ramon,100,ramon
8249,lirio,83,liborio
8250,estudiantes,74,estupiñan
8251,hazerlas,77,heras
8252,erijan,77,nebrija
8253,relevado,75,regalado
8254,12,0,dessi
8255,clauen,83,lasuen
8256,nonbrava,80,monrava
8257,domyngo,86,domingo
8258,maestrasgo,75,mestra
8259,compradas,80,pradas
8260,benefiado,71,bernardo
8261,uale,89,guale
8262,filo,75,fito
8263,76,0,dessi
8264,desear,77,estepar
8265,convendre,71,vendrell
8266,enguarcado,75,guarco
8267,pilatros,80,pilares
8268,imperfeciones,70,recines
8269,mesias,91,mesas
8270,suegro,91,suero
8271,costrinjan,71,cortina
8272,falcon,100,falcon
8273,baxo,75,bado
8274,estava,91,estaña
8275,enyese,77,meneses
8276,proveyeron,67,beyermon
8277,.-sepan,80,serpa
8278,guarnesida,75,guarda
8279,acostunbradas,67,asturias
8280,procura,83,roura
8281,mehores,77,hornes
8282,coronando,94,coronado
8283,verdad,100,verdad
8284,adorazion,80,orazio
8285,cerrojos,80,berrojo
8286,niño,100,niño
8287,comité,73,cortit
8288,coloque,71,colomes
8289,hermosas,93,hermosa
8290,rrecebir,62,ferreiro
8291,peculio,83,pecul
8292,Carvajal,100,carvajal
8293,baño,86,bado
8294,escamada,88,escalada
8295,abridor,80,labrador
8296,velón,86,vel
8297,acostumbradas,67,asturias
8298,causando,86,casado
8299,bazas,89,azas
8300,propios,80,procopio
8301,Arrienda,80,cariñena
8302,medico,83,medici
8303,mrd,67,merode
8304,rreferimos,67,herreros
8305,atanafio,88,atanasio
8306,ymegineria,71,ginebra
8307,capiteles,75,caprile
8308,enseñarse,71,cesare
8309,labrar-,86,labrador
8310,"1,470",18,ab-ach
8311,envasamento,70,sarmiento
8312,assistan,77,assin
8313,conparada,80,parada
8314,escusion,71,ascension
8315,ermenegildo,96,hermenegildo
8316,consagracion,78,consolacion
8317,huuiere,75,thubieres
8318,adminiftrado,63,minardo
8319,XI,80,xiu
8320,siruan,77,siruela
8321,bordar,91,borda
8322,amarales,80,morales
8323,requerir,75,ezquerra
8324,baxaron,77,barona
8325,terciopelos,67,troilos
8326,quebrantado,67,oquendo
8327,savedores,84,salvadores
8328,otorgadas,71,montadas
8329,doraran,75,sorarrain
8330,desbarata,80,barata
8331,sentencias,75,seneca
8332,axenos,73,daens
8333,2169,0,dessi
8334,fecion,77,felicio
8335,poderlas,86,perlas
8336,menfulas,67,peñuelas
8337,Creemos,73,cros
8338,pagandola,82,argandoña
8339,seydo,80,sedeño
8340,odreria,83,odria
8341,recibio,83,recio
8342,rubricado)—diego,61,delicado
8343,caballetes,80,cabanilles
8344,"34,000",17,ab-ach
8345,vltimo,73,limon
8346,trabajaren,71,tabares
8347,once,89,ponce
8348,enjuto,83,enjuta
8349,Toma,100,toma
8350,quiteria,75,quintero
8351,repasado,75,regalado
8352,mudase,73,judas
8353,prelado,83,prado
8354,copula,83,copola
8355,poniendoseme,64,pontifeser
8356,elmonumento,67,lourenço
8357,frey,80,freyle
8358,amenazas,80,arenaza
8359,1635,0,dessi
8360,insinia,73,nini
8361,peñafiel,100,peñafiel
8362,ecebcion,67,cecilio
8363,dura,89,duran
8364,aprendis,75,armendia
8365,enfermeria,71,ferrera
8366,sirbe,80,sicre
8367,enpeçado,77,cenedo
8368,plumas,73,lamas
8369,gruesa,83,ruesga
8370,sucesivas,67,seijas
8371,fundado,73,unda
8372,diciendoles,63,cirerols
8373,Tutor,80,tudor
8374,sircundando,70,secundino
8375,albala,83,zabala
8376,grauedad,77,rueda
8377,bocanegra,100,bocanegra
8378,acordadas,80,acorda
8379,conzienzia,67,canencia
8380,bisitazion,80,visitacion
8381,coftare,73,coçar
8382,llenero,77,venero
8383,fortalecidas,70,moraleda
8384,conocidamente,73,condamine
8385,tocare,73,tobar
8386,guarniciones,80,guarione
8387,Viso,75,vivo
8388,quitada,86,quijada
8389,Reverendos,74,veremundo
8390,Baptize,80,baptiste
8391,rresiui,71,urresti
8392,prevención,67,clemencin
8393,realizaba,75,rezabal
8394,decirlo,83,decio
8395,margenPintura,64,mergelina
8396,lefion,80,leon
8397,esquadria,80,quadra
8398,perla,91,perlas
8399,acera,83,galcera
8400,beneracion,76,encarnacion
8401,cargado,80,argandoña
8402,rebestir,71,aresti
8403,limites,77,glimes
8404,perea,100,perea
8405,causas,91,casas
8406,167,0,dessi
8407,ceptro,83,cepero
8408,3,0,dessi
8409,político,75,policarpo
8410,Teresa,100,teresa
8411,aprecian,78,precipiano
8412,reconosco,88,reconco
8413,camarines,82,cañamares
8414,conpartimento,67,constantino
8415,resciuir,71,escuer
8416,estación,83,esain
8417,claustros,80,castro
8418,rellieve,67,bellver
8419,asentadores,74,ventades
8420,mediano,86,medrano
8421,confertarfe,70,conejares
8422,rana,89,arana
8423,necessarias,67,echevarria
8424,centado,80,contador
8425,pezo,75,pero
8426,"3,300",18,ab-ach
8427,templos,71,tiepolo
8428,reparara,77,parra
8429,aguftin,86,agustin
8430,menoscabo,71,mensa
8431,bistosa,77,bustos
8432,taberna,80,taberner
8433,alcarraza,88,alcaraz
8434,sabra,91,seabra
8435,monteria,86,monter
8436,albañeria,86,abaria
8437,leonifio,80,leoncio
8438,inportaban,75,portaña
8439,elejidos,71,alejos
8440,coretelo,80,corseto
8441,bestiduras,82,besturs
8442,semejantemente,72,sanclemente
8443,rengue,83,rengel
8444,mano,89,miñano
8445,desquitado,71,esquira
8446,Contado,93,contador
8447,deuosion,67,perosio
8448,losque,83,bosque
8449,arriman,83,arria
8450,200,0,dessi
8451,deribo,83,delrio
8452,ermitaños,67,hervias
8453,maravediz,75,maraver
8454,auitazion,71,ahuitzot
8455,enlensara,71,almenara
8456,aranas,91,arana
8457,-ehan,89,jehan
8458,monederos,82,monteros
8459,bacante,82,bracamonte
8460,aluala,80,alal
8461,traer,91,traver
8462,vidriado,77,viado
8463,letreros,75,herreros
8464,bateros,83,atero
8465,perfil,83,periel
8466,conplidura,63,consuegra
8467,consentir,74,constantin
8468,rredima,71,arramendia
8469,descriciones,70,escriche
8470,bronydo,77,rondon
8471,heramientas,71,hermes
8472,remita,83,remisa
8473,rrofarios,75,riofrio
8474,rodilla,86,rudilla
8475,vsso,75,seso
8476,Reconoce,80,reconco
8477,entregaran,71,vergara
8478,distribución,67,dietrichstein
8479,hastar,80,asta
8480,necesarias,70,echevarria
8481,nauarro,86,naharro
8482,Alegría,83,alcega
8483,pronuncio,78,prudencio
8484,Según,80,seguin
8485,mercadurias,74,mercadal
8486,ybañes,80,yanes
8487,Reales,86,arenales
8488,cordeles,94,cordelles
8489,debajar,67,yebar
8490,Todo,80,atondo
8491,fynas,67,yanguas
8492,esediere,71,sierpe
8493,intelixencia,70,teixeira
8494,detenllones,74,estelles
8495,celestes,88,celestre
8496,zita,75,pita
8497,rebatido,71,renato
8498,haria,80,faria
8499,168,0,dessi
8500,bobilla,88,bobadilla
8501,traída,89,rada
8502,rrecalços,77,recaño
8503,aparto,83,amparo
8504,ynstancias,71,sanchis
8505,josef,100,josef
8506,hynnos,73,hoyos
8507,ffea,67,feran
8508,tasarey,77,tapary
8509,bueluan,77,buelna
8510,sapata,83,zapata
8511,fabricare,75,ricarte
8512,falario.Por,67,albariño
8513,queden,67,requesens
8514,usan,86,sanç
8515,pequeñita,75,mezquita
8516,artiqulo,71,arturo
8517,bases,83,cabases
8518,correspondio,72,camporredondo
8519,ssaçonado,77,saona
8520,calma,91,calama
8521,sopena,91,sopeña
8522,gordura,83,orduña
8523,canelado,86,canela
8524,saliendo,86,salido
8525,punta,80,junta
8526,abstente,86,astete
8527,descomodidad,61,somodevilla
8528,cueste,83,cuesta
8529,echo,89,techo
8530,engrude,71,enrique
8531,acallare,88,bacallar
8532,rotojor,73,rojo
8533,perjura,80,perurena
8534,profetas,71,presas
8535,clerezia,77,ceria
8536,misa,80,remisa
8537,Unida,89,unda
8538,frescores,80,freses
8539,añade,80,ayalde
8540,hasienda,71,alsina
8541,apretara,80,caprara
8542,aljorose,71,alejos
8543,Publicos,71,pablos
8544,cabrera,100,cabrera
8545,ficieren,71,fersen
8546,Dalila,83,davila
8547,aquellos,80,bañuelos
8548,nuves,80,naves
8549,rrescivo,80,restivo
8550,barandas,93,baranda
8551,Randas,83,granda
8552,encintado,80,encina
8553,conzerto,80,contero
8554,Resurezion,67,resendio
8555,librados,75,labrador
8556,matrimonio-,82,marimon
8557,fenezida,75,fresneda
8558,rubricado)-Y,67,rubiano
8559,comience,75,cominges
8560,cronista,77,crota
8561,barnyz,77,bigarny
8562,individuos,67,nidos
8563,lleuaren,80,llarena
8564,guarnisiones,80,guarione
8565,agrega,83,agreda
8566,prefios,73,rios
8567,decirme,67,cifre
8568,distribuidos,67,tribulzio
8569,caualletes,78,casalete
8570,capellán,93,capellin
8571,ovejuelas,82,orejuela
8572,lego,80,luengo
8573,acomodados,70,alcoholado
8574,serramientos,76,sarmiento
8575,sosodichos,62,osorio
8576,Sagraryo,77,sagra
8577,ocupauan,67,bocalan
8578,Bueno,100,bueno
8579,fegura,86,felguera
8580,Ominis,80,onis
8581,rebevido,71,treviño
8582,acompañe,77,jacome
8583,Postrimerías,71,rieras
8584,verdadera,88,verdera
8585,interbiniere,70,interian
8586,180,0,dessi
8587,tenazas,83,tenza
8588,casamos,86,castaños
8589,crianza,86,critana
8590,quemadas,80,quezada
8591,Sancto,83,sancho
8592,guarnescer,71,farnese
8593,violado,83,viado
8594,tosca,100,tosca
8595,inpresor,71,presno
8596,evidentemente,70,evinent
8597,digno,80,diego
8598,Peticion,80,petisco
8599,recostados,75,costas
8600,jollita,83,jolli
8601,monsalues,82,monsalve
8602,790,0,dessi
8603,nuestros,86,nueros
8604,muchissima,63,christian
8605,gastando,88,gastaldo
8606,aguarrosado,76,amarrostao
8607,llevase,67,lloveras
8608,galones,86,gamones
8609,biva,89,bivar
8610,trablero,75,talayero
8611,iii,75,ibiri
8612,veste,73,estela
8613,rubricado)por,70,torrubiano
8614,executer,71,escuer
8615,abiles,83,aviles
8616,enzanblage,67,arenzana
8617,sancta,83,sancha
8618,scripturas,67,escarras
8619,rehenchillo,74,behechio
8620,Resplandores,73,salvadores
8621,Ylmos,80,lemos
8622,pressio,86,pessino
8623,ultimas,73,lima
8624,taburetes,75,tabares
8625,abrieren,80,riedren
8626,conssertado,78,conrado
8627,Husillos,75,bustillo
8628,Atributos,71,arbos
8629,orlados,80,orlandis
8630,Firma)Juo,67,firmat
8631,percibir,67,peri
8632,sustituto,78,restituto
8633,aprueban,75,lapuebla
8634,entretallado,74,tellado
8635,matisadas,80,matias
8636,yntençion,71,montengon
8637,mandarles,82,manjares
8638,memorable,75,morales
8639,derribarlo,67,ferreiro
8640,arras,91,parras
8641,1680,0,dessi
8642,B.,50,bay
8643,ufan,89,ufano
8644,atahona,80,barahona
8645,josephe,100,josephe
8646,prefte,77,parente
8647,colige,80,coig
8648,comprendida,67,cornide
8649,azienda,77,tienda
8650,destrozado,71,estrada
8651,asidente,80,hasinte
8652,zanjadas,75,zanglada
8653,toalla,92,toralla
8654,importe,77,morote
8655,relieue,67,ortelius
8656,postrimero,71,portero
8657,sobrar,83,sobral
8658,sepoltura,71,porturas
8659,huelga,83,huerga
8660,ribadeneira,100,ribadeneira
8661,acauallo,75,carballo
8662,clabados,75,caballos
8663,torzedor,71,toreno
8664,prete,83,parente
8665,navios,80,avis
8666,entablamientos,73,alaminos
8667,rrecetores,70,cobertores
8668,herreras,93,herrera
8669,bienaventuradas,81,buenaventura
8670,quilate,80,quirante
8671,qtos,75,tous
8672,prometi,71,perotin
8673,refta,89,reta
8674,mercancías,75,merican
8675,Interesante,74,interian
8676,eunplido,75,cumplido
8677,niculas,86,nicolas
8678,vino,80,gavino
8679,bronce,83,browne
8680,dejándole,62,mendo
8681,naves,100,naves
8682,entarimado,71,armando
8683,aparato,77,amparo
8684,veynticinco,70,vicentino
8685,abenencia,82,canencia
8686,presupone,67,crespo]
8687,entregace,75,entrena
8688,representaron,70,prestamero
8689,traido,83,tyrado
8690,sobrado,100,sobrado
8691,bays,86,bay
8692,toledano,100,toledano
8693,sellado,86,tellado
8694,Provincial,75,princi
8695,interno,80,quintero
8696,Letras,83,latras
8697,desapoderamientos,69,sarmiento
8698,festividades,70,estivada
8699,justifique,67,justicia
8700,retocha,83,rocha
8701,ester,83,estaper
8702,ingeniería,71,neira
8703,grietas,80,gorbieta
8704,habier,80,chabacier
8705,dossientas,67,sasiesta
8706,xaspes,80,spes
8707,bolberlas,71,obera
8708,VM,50,viedma
8709,dispuficion,70,purificacion
8710,resiben,71,resende
8711,perfeccione,74,perfecto
8712,obieremos,75,obertos
8713,dimuna,73,diana
8714,moldeadas,80,moldes
8715,baciadico,71,bacio
8716,dibision,75,dionisio
8717,baculo,77,barcelo
8718,subio,80,rubio
8719,arze,100,arze
8720,linpieffa,67,linera
8721,desalaveado,74,delagado
8722,rubricado)Alonso,61,sobrado
8723,parto,89,pato
8724,ennervando,78,servando
8725,oras,89,ordas
8726,raiga,80,riega
8727,discuenten,71,centeno
8728,retoques,77,retes
8729,redonda,100,redonda
8730,cimacios,80,climaco
8731,Crucifijos,67,rifos
8732,perfiçion,71,peison
8733,onniun,77,connink
8734,regalo,86,regalado
8735,hixa,75,chia
8736,Jacome,100,jacome
8737,johanes,93,johannes
8738,presidencia,71,princi
8739,perdonar,80,petrona
8740,novia,100,novia
8741,zarnero,86,carnero
8742,cinbor,80,ibor
8743,biografico,63,barraicoa
8744,accesorios,67,corio
8745,ahondandolas,70,vandadas
8746,jusas,80,justa
8747,pareciendole,70,preciado
8748,concerte,77,corte
8749,tomes,89,tome
8750,uez,86,nuñez
8751,nascimiento,70,sarmiento
8752,diziendo,71,izquierdo
8753,-(Firma,91,firmat
8754,Creacion,77,recio
8755,contrayente,71,trante
8756,Segundo,100,segundo
8757,Sabandixas,75,abadia
8758,documentado,67,drument
8759,VII,75,vigil
8760,ajote,80,jonte
8761,chaflanes,75,cavanes
8762,reales,86,arenales
8763,estandos,75,restaino
8764,tornada,77,torena
8765,aranyadas,80,aranda
8766,calderos,93,calders
8767,contidiano,82,ondiano
8768,consertado,82,conrado
8769,argolla,80,gargollo
8770,Mayor,100,mayor
8771,Sueños,80,suero
8772,alemanesca,82,alemans
8773,cuchillero,76,cuadrillero
8774,acompañada,82,comalada
8775,broñydo,80,royo
8776,oscuro,77,rosuero
8777,hata,75,atau
8778,pintallo,78,pignatello
8779,destino,80,restaino
8780,ciudad-,71,cuadrado
8781,camara,100,camara
8782,levantase,71,evans
8783,alimentado,75,liendo
8784,pronvincia,75,princi
8785,tazas,89,azas
8786,Caussas,83,casas
8787,trascoro,67,mascaro
8788,pagoyten,71,argote
8789,informaciona,63,normant
8790,Hierosolymitani,61,hipolita
8791,ufillo,83,guillo
8792,requirio,86,quirio
8793,tassasion,80,tasson
8794,ordenarse,80,orense
8795,devaxo,73,adeva
8796,costosa,83,costa
8797,llaves,91,llave
8798,estañarse,77,estaña
8799,enbiado,73,bado
8800,sitio,80,sixto
8801,conzebida,67,cobian
8802,faxas,75,fax
8803,dispensación,62,esain
8804,socorriendo,78,socorro
8805,lusia,80,lucia
8806,doraria,83,doria
8807,",",0,dessi
8808,participaron,70,patricio
8809,amistad,75,darmstadt
8810,clauazon,77,luzon
8811,Convento,77,oneto
8812,muralla,92,murall
8813,joseph,100,joseph
8814,llama,91,llamas
8815,guerto,83,agurto
8816,filaterias,75,fariñas
8817,abriera,86,cabrera
8818,valdrá,80,valor
8819,Luis,100,luis
8820,copado,77,compañon
8821,Ante,89,gante
8822,propofito,71,procopio
8823,Señora,89,sora
8824,esamblaje,67,escamilla
8825,comenpar,82,comenares
8826,encargadas,78,encalada
8827,trsyga,73,targa
8828,pacione,77,plaine
8829,restituyr,78,restituto
8830,trasladada,74,traslaviña
8831,ffuere,83,fuerte
8832,antecede,67,monteverde
8833,escabelito,71,escalzo
8834,entierro,80,veniero
8835,alcasar,86,alcazar
8836,dudosso,67,rosso
8837,creiendo,75,cerecedo
8838,Corderito,88,cordero
8839,admitio,77,amutio
8840,rotulo,83,romulo
8841,prioras,77,parras
8842,escurecidas,74,escorcia
8843,repreguntas,67,arrenas
8844,portugués,94,portugues
8845,gloriosa,77,loris
8846,Ytem,75,telm
8847,dispondra,67,donday
8848,enestas,80,nestares
8849,estameña,83,estaña
8850,denegar,77,delgar
8851,requadramentos,67,sacramento
8852,bienabentura,83,buenaventura
8853,Santissimo,84,santisima
8854,marquessa,88,marques
8855,rrefrescar,67,ferreres
8856,Prosiga,77,persia
8857,hayan,89,haan
8858,consumido,75,coniedo
8859,Arquitectura,70,urquieta
8860,abonaron,75,bonamone
8861,cerafin,92,cerain
8862,bivo,80,brivio
8863,xanbranas,75,andrana
8864,enteRar,80,renteria
8865,perroquias,74,pedrarias
8866,rroxas,73,rojas
8867,terminada,75,trinida
8868,sarteneza,78,sardeneta
8869,artífices,77,aries
8870,cabesera,80,cabrera
8871,aparejar,86,pareja
8872,aproposito,71,ariosto
8873,entablamentos,70,talamantes
8874,JUAN,100,juan
8875,vicario,80,vizcaino
8876,baciado,83,bacio
8877,audsa,89,ausa
8878,hipoteco,75,hipolito
8879,traspilares,78,pilares
8880,discipulo,67,siculo
8881,amoroso,92,amoros
8882,señalando,86,salado
8883,preguntados,70,reginaldo
8884,estrella,100,estrella
8885,ihesus,73,jesus
8886,marchante,89,merchante
8887,curando,80,crisando
8888,sustentar,71,sustaete
8889,prohibían,77,rohan
8890,sircustansias,64,orcasitas
8891,quartas,77,quadra
8892,centillas,89,centellas
8893,ueinte,83,puente
8894,canchete,77,cañete
8895,resibieron,75,ribero
8896,sea.Gaspar,82,gaspare
8897,partizipe,80,arizpe
8898,traspasado,67,cassador
8899,"6,600",18,ab-ach
8900,firmelo,73,melo
8901,receuire,71,freire
8902,evano,80,evans
8903,dobles,83,doblas
8904,Muerte,83,uberte
8905,admynistracion,67,visitacion
8906,1535,0,dessi
8907,duermen,71,drument
8908,desteje,77,estete
8909,holán,73,holanda
8910,bendre,73,benet
8911,devengados,71,venegas
8912,ComisionEn,67,cominges
8913,Apostolico,82,apostol
8914,corniçon,83,corio
8915,erraje,73,serra
8916,cunplyr,62,sunyer
8917,ambro,91,ambros
8918,mide,80,miedes
8919,aguacola,75,magarola
8920,encuentren,71,centeno
8921,bruñyda,77,burunda
8922,hinchindo,71,hechondo
8923,dige,80,driget
8924,arquitillas,74,varillas
8925,Ahasuerus,71,hurus
8926,ynoba,80,noboa
8927,ynteresse,80,yneres
8928,bibos,73,rubiños
8929,aumada,92,ahumada
8930,siguro,73,siuri
8931,reina,100,reina
8932,feguridad,71,feria
8933,cargados,80,cardoso
8934,ofreciendolo,67,rudecindo
8935,buelbo,77,bañuelos
8936,seais,75,sea
8937,Sermón,80,serna
8938,casamentos,75,cantos
8939,rreçiba,80,riba
8940,demaffia,80,demaria
8941,Reziuido,67,requijo
8942,deuosionesyten,61,donesteve
8943,foleria,83,feria
8944,quisiere,71,quiers
8945,atados,77,castaños
8946,queda,83,maqueda
8947,raigalo,77,riglos
8948,horlas,77,orleans
8949,treze,80,breze
8950,accion,83,acacio
8951,deEntrada,75,estrada
8952,teneys,77,tenesor
8953,empieza,77,miteza
8954,macula,86,mosacula
8955,pintare,83,pinar
8956,anfe,75,kane
8957,dever,83,deverez
8958,requadraturas,64,pedrarias
8959,juncos,92,juncosa
8960,deuujado,71,duardo
8961,sussesivamente,64,sustaete
8962,rezebi,73,breze
8963,hunde,75,und
8964,dote,80,idoate
8965,fixo,75,fito
8966,conpra,77,conrado
8967,cerojo,80,rojo
8968,esesion,77,espeso
8969,anbosados,71,boxadors
8970,presilla-,80,revilla
8971,esperanza,100,esperanza
8972,orta,100,orta
8973,retaço,89,reta
8974,vrnas,80,varas
8975,defienda,71,tienda
8976,Rosarios,93,rosario
8977,alfarme,77,alfaro
8978,estudiante,78,estupiñan
8979,Crucificado,71,criado
8980,pagarian,86,parian
8981,prohibido,67,robiou
8982,secion,83,sencio
8983,azuela,83,azuola
8984,doblados,86,doblas
8985,testeras,93,testera
8986,castigados,82,castaños
8987,repare,77,recarte
8988,recoja,73,rojas
8989,conceda,83,conca
8990,llegase,80,villegas
8991,Ssmo,75,seso
8992,zinborio,80,liborio
8993,contando,88,contador
8994,marjen,83,marien
8995,desenbuelva,63,esmenola
8996,rresibio,67,urresti
8997,entregamos,71,bergamo
8998,aquí,75,azque
8999,artezones,75,artense
9000,probeer,77,robere
9001,boron,91,borbon
9002,prisión,77,piscina
9003,baldra,91,balda
9004,conponedores,67,bonnieres
9005,salieren,75,salmeron
9006,pidira,83,piedra
9007,ternan,91,teran
9008,jarrita,86,arroita
9009,fabricadores,70,ricardos
9010,nincho,77,pinacho
9011,Pagos,80,poago
9012,encarnados,78,carniado
9013,enlenZandola,67,lorenzana
9014,ocupacion.Todas,61,paciotto
9015,collares,82,collantes
9016,acabarse,80,cabases
9017,encargava,71,encalada
9018,carrero,100,carrero
9019,mezca,89,meca
9020,denunciación,82,anunciacion
9021,core,89,corte
9022,Santana,100,santana
9023,baron,91,barona
9024,acotamiento,76,sacramento
9025,cobrar,91,cobar
9026,Alcázares,80,alcazar
9027,asiLibrado,74,sinibaldo
9028,dorotea,86,doroteo
9029,fachadas,71,cañadas
9030,encubrir,67,echauri
9031,estándolo,71,espindola
9032,sugeta,73,surga
9033,espadillas,82,padilla
9034,comiensa,77,mensa
9035,girolamo,100,girolamo
9036,conteras,100,conteras
9037,.--andres,100,andres
9038,Enviar,80,viar
9039,musica,83,muxica
9040,elegirse,71,eliseo
9041,releuado,75,regalado
9042,caido,83,casildo
9043,assimismo,71,casimiro
9044,remitir,77,remiro
9045,rrezcibidos,63,preciado
9046,ayer,89,bayer
